X1,X2,X3,label
-7.340684482587264,-4.759426459836575,0.558437129614543,2
-5.627575943150356,9.672548717046281,0.5280328328640875,0
-6.8926249630003795,-6.9268543296298235,0.07801253708685578,2
7.117756589818464,1.4327478437887484,0.6909512319692588,1
-2.073671132384469,9.333659549896083,-0.7083248279437568,0
-3.6433618458535952,9.168911422977189,-0.3245639853436555,0
-1.3889433981584491,9.310301129915308,0.4601844826850222,0
-6.051268718398241,-7.6021436272765195,-0.8534017102641903,2
-2.823185101848886,9.175596982032214,0.5347883610687628,0
6.000948007499983,3.541889156297381,-0.3910429537481874,1
-6.543791984731971,-7.578416925450634,0.4817830170969686,2
-3.8421009862133992,8.997897915066122,0.19734466310167229,0
-4.809838399288091,-5.3939254972367525,0.22308898786909118,2
-3.7491131825674335,10.303047681354263,-0.18690202165770642,0
-7.852150863455749,-7.312437388400914,1.070653932667641,2
4.748594601071096,1.7383638664030072,-0.08931967836681083,1
4.347991855365175,1.4799538988890757,0.5674093688862109,1
-2.5840613200983324,9.315500982175978,-0.3982723425926863,0
4.342464452705157,3.3971802323848035,0.3196673830608654,1
-6.040611424652637,-4.418462900156953,0.18590722499402468,2
-3.653874762263652,10.528843132406237,0.10533662071505286,0
-5.784468538641071,-7.67727409521068,0.4019330351632685,2
-3.6447676901939303,8.96274968514426,-0.527962777502235,0
-4.836067443425577,8.186506719648202,-0.6686119641820378,0
-2.0212596310640425,9.526854961028583,-0.17259000039079625,0
-7.712380769625541,-5.76451172040525,-0.15078011384245477,2
-5.654917714003425,-4.957807771852981,-0.21357732297754675,2
-1.9388586176420715,10.05267362993828,0.25458950664483565,0
3.7062270328382714,0.948104590775537,0.1554939716944961,1
-6.975533384739882,-5.659209170195018,-0.19989944335297166,2
-7.155768821910523,-6.152394256509765,-0.13144323630374355,2
6.585023078946807,0.5432131502601739,0.4093855128315665,1
-5.485335299029914,-6.50389883141603,0.4182968421150895,2
-7.793164836088141,-6.810945960876299,-0.16216136562792668,2
-2.3500605890819894,8.42179810171909,0.2714470453315125,0
4.276105573073913,1.217838299447542,-0.4486089817539137,1
0.23153391692836978,10.271296817371995,0.08205223375630796,0
4.176470827535971,3.582735641647822,0.3674351497671095,1
-3.898659287030735,8.570232939016112,-0.45974110313580785,0
6.217414568188954,2.43629409268382,0.8701254043674546,1
-1.8137492496564973,9.563768394677865,0.24369075301182624,0
-8.229706990177156,-6.3669418053306845,1.1269384489449612,2
-6.531147202668381,-8.300197059178705,-0.5860030021714373,2
-6.602117716601103,-5.967558999347897,-0.28567312303298364,2
4.318971490754798,3.195401184020722,0.8600818700660935,1
3.92894397034308,0.6822942312869934,-0.1975538677336156,1
-2.0356706059851692,9.648327944528068,0.20784619627333678,0
3.0314497001458776,1.9657554230301004,0.06081526895704279,1
-2.687797303187187,7.943998263817394,-0.32004325334005235,0
3.2604240440383494,2.03158929228856,-0.8707685570878964,1
-2.3034630045679174,9.727527951844202,0.33327221834078485,0
-6.460357196458253,-5.334146453861868,0.5980498304997856,2
2.5425009201672157,2.9210938971415596,-0.15291631648421541,1
5.147103863556548,2.974638787092515,0.36780093738288266,1
6.14290802795359,2.2711702002615555,1.0613206540598739,1
-6.406895782773823,-5.55427485285654,0.8673421908984701,2
-2.5412093740053066,13.316795158036266,0.4468039983647151,0
-2.1722298731729865,11.900671425632364,-0.00887725770348388,0
-7.919381572515858,-5.141722636857562,0.3071086848143407,2
4.237672391267589,1.509485416220374,-0.8234944967787673,1
6.081520164203928,-0.4039353439791209,-0.31214812370948686,1
4.295967778546306,1.2487964151048998,0.00946059851554973,1
-5.835883784830002,-5.296388774232142,0.22056460505768585,2
