X1,X2,X3,label
-0.28152947673642836,0.14118964104193774,0.03002709192964612,1
-0.1641643748183973,0.9860753806958142,0.396791438515025,0
-0.2715168383971087,0.01494811520195867,0.06822218379403637,1
-0.6703468383017994,-0.6579771053806722,-0.7499373704888614,0
-0.8264681333446191,0.5940710430867691,0.9623175262775892,0
-0.2550917195830959,-0.15142207129483326,0.5120463477206285,1
-0.2773066195817093,0.04173882040203232,0.7311858513186763,1
-0.9746128514319958,0.0781620243844079,0.41006897768737055,0
-0.1712390320504723,0.9470572144264268,0.8590108158989682,0
0.06545321754512959,-0.34868606996416285,-0.2730244769200439,1
0.9800418517182482,0.20276949165688538,-0.32281786618854047,0
0.22414773287710282,-1.0512471623177415,-0.5963218610500157,0
-0.13571456933095544,-0.2598550077015323,0.6402060262149907,1
-0.576351076338924,0.8162940898110986,0.35330249622704535,0
-0.20092130080760232,0.028104257586714334,0.5285655186403528,1
-0.25765771591573317,-0.10547766982856385,0.1329784244379048,1
0.293130478735333,-0.06289397273100583,0.1865208812577794,1
0.7315058253641749,0.7092771005227745,-0.6559741623599519,0
0.05755991652592182,0.20511663899997618,-0.13336839263232245,1
-0.12205882696668216,-0.19485591385612852,-0.06442665531167588,1
0.27218680920593796,-0.10199314029742279,-0.8717863942720399,1
0.3445418441044107,-0.0558323013753872,0.3619326865378797,1
0.14198733229147706,0.22351761194547204,-0.30866625578386847,1
-0.20922235787032914,0.1807671911258697,0.2739968583222991,1
-0.3641624379998945,0.8758901706901966,-0.18567030008324617,0
0.15076402789738205,-0.08647951345436342,-0.6329267777109961,1
0.2218977226483343,-0.06473479648272593,-0.11150724277508663,1
0.576477710974818,-0.8368221615754967,-0.06251909254601448,0
-0.8335428424149809,0.6685049990268068,0.04314303896669402,0
-0.1969948572363508,0.2565439694728409,0.2278183659776127,1
0.252800470402624,-0.2165724099415168,-0.035600893681308726,1
-0.23909532188679722,0.2626446524713707,0.11036126711310634,1
0.10952048465273949,-0.27917887377260525,-0.9750028516860169,1
-0.35190824936416737,-0.9301924206665881,0.509192697429986,0
0.9858160698151457,0.10941843418681968,0.3715315619001095,0
-0.1730903161540806,0.1932158521799296,0.5274722699276622,1
-0.2760584230066142,-0.2223249635086283,-0.15545820709756977,1
-0.13434669142670952,0.9941615133097857,0.29075545616939263,0
0.49857109451797427,-0.8346045913655533,-0.4997830774473992,0
-0.003255422688621364,1.0412305678865295,0.18041073063549595,0
-0.22603286746413442,-0.1150007347134641,-0.7427860600386343,1
-0.810633133994975,0.7027321849568842,-0.2472007566222518,0
0.22796587240447186,-0.06883945647667779,0.1717850303364626,1
-0.09900720929666817,-1.0918156603564686,-0.10277268736490623,0
0.6466227356806405,0.6629144010852315,0.008883627908993864,0
-0.2769039927627083,0.9579110401790155,-0.22610770430475566,0
1.0323779054506856,0.02680132674524291,-0.42695166332158874,0
1.0040362295500072,0.3296190367707789,-0.044185732989601156,0
-0.18773530645992859,-0.32429645930018913,0.07603015060895395,1
0.8086477949323087,0.5229121487743297,-0.2027540491320218,0
-0.36471609609675937,1.0287680270793655,-1.3300122767944722,0
-0.23262765169378374,-0.9605067594051943,0.2746750324538692,0
-0.9970552841981905,-0.13596682288827464,0.9111796243070682,0
-0.2148231839891139,-0.22029364893808356,-0.006493829329342921,1
0.11419641447874469,-1.0182704829867506,0.12938515060407269,0
0.14251949801765923,1.0585787485912304,0.4162833511953431,0
-0.819182569187293,-0.5359195036026511,0.1058889118895056,0
0.8556271621647731,0.4253733499714675,-0.789627654422444,0
0.3535449753300162,-0.9397993490583905,1.0463744981969703,0
-0.4402352149998505,1.0045344134445857,-0.019861090757051787,0
0.2587502188957944,-0.08882161787963291,0.24616936564732061,1
