X1,X2,X3,label
3.370271054447538,0.9879029803600108,-0.03831274232749697,1
1.70524079660301,4.547867990391028,-0.5339625320257222,4
0.721934295187504,4.830558551332645,0.6930337944872108,4
1.493468617136523,1.787427863823843,-0.16869031046507557,1
-9.691580131715304,-7.772289082498952,-0.24681675794724156,2
3.4066953674950597,2.821251099300671,0.5786357059805809,1
-4.894784882674737,-6.839113646777783,-0.05539264947007339,2
2.845824509214042,6.756543815152697,0.08461552840043639,4
-2.775664339558877,9.202476123656739,-0.528393448034004,0
-2.1260853033293574,8.745556822639092,0.0966291212814216,0
5.47289655135955,2.2242065479907054,0.35325348058256717,1
4.4848852076728845,1.1785501562284426,0.23239293086964558,1
3.539514246044379,2.2440601697946523,0.21646892822398522,1
1.061827069509437,5.157952708383409,-0.6025812549608861,4
-8.683603265113268,9.2189400299844,-0.18579263791714967,3
-9.035554310693207,8.803647393593224,-0.15846920263017825,3
4.1504352114703424,3.558309558585816,0.12168619052623693,1
-12.292646948674932,8.802797820276103,0.7716126360583287,3
-8.300112062536684,-7.250802658787912,0.35270611254740825,2
3.0486266444671086,0.40988803290421383,-0.20188893393248025,1
2.2634064160917524,4.728901206076813,-0.23411130868977048,4
-8.983999978660998,5.157156193140885,0.664332931643633,3
-4.802608709835041,-8.573254097048611,0.509641759484483,2
-9.849798906634367,5.568477708783062,0.07457285756489625,3
-2.172806933995043,7.759931659370171,-0.33131810215185303,0
-8.543999413324046,8.142958055932933,0.3025668210285584,3
-3.389887902822324,8.783917774369653,0.2179682366183403,0
-8.33776049910536,7.646677235420778,0.12999071606323445,3
-6.621769025114502,-6.0560669148525115,-0.16548582115599558,2
4.650752264069614,3.2912403400503587,-0.11219137739598495,1
-1.85375113339526,10.458129837856259,0.23936679776803174,0
-3.040225892335488,8.92951824721226,0.6074486252234774,0
-1.5204119835300791,7.471753702544117,0.4991686378753338,0
0.9997197077481207,1.4642936075077828,0.925363162415707,4
3.344435642395378,2.661013504016593,-0.696439888426413,4
-3.3320249401712103,10.347885179656492,-0.7199386316525744,0
-7.946228193593725,6.747801229750749,0.1833091960940513,3
4.466198605891472,2.4090310910177344,0.5096349136045226,1
-8.477548470324864,6.857688755068769,-0.14780839055906667,3
-1.1052132662685301,9.83774235831074,-0.8644847543802459,0
-9.306282081492927,8.40000138730502,-0.18597199382375676,3
4.958254429573726,5.189671355574188,-0.10297516836323009,1
-3.3297210060733344,9.304735140634646,1.5925649728809264,0
-7.187866292002713,8.255905057432583,-0.7987377605556201,3
-3.412932182781691,7.979594194117464,0.3256384628276246,0
-6.032864809828246,-6.213126110673125,0.09853308629473208,2
-2.8523015427505864,8.147709180788215,0.26330812191175346,0
-10.901337980858983,7.563014943180075,0.35733880944440816,3
-7.85193593431035,-6.305277675588201,0.05808319485243072,2
-7.593423164334258,-7.036973141631693,-1.1290935991642106,2
-6.214746221597843,-7.036731540159565,-1.0193045242176149,2
-0.5562294896571547,8.857700625867787,-0.3430832756345158,0
0.6225380628628719,4.475302565395596,-0.12685550232963874,4
3.746599273387562,3.5264902260409117,0.008312893944020357,1
